pixel	count
11805	7857
11806	8895
11807	8230
11808	8059
11809	8200
11810	8473
11811	8506
11812	8622
11813	8710
11814	8184
11815	8146
11816	8463
11817	7958
11818	7816
11819	8063
11820	8024
11821	8421
11822	8989
11823	9054
11824	7748
11825	7750
11826	7650
11827	7846
11828	8074
11829	6717
11830	6202
11831	6732
11832	6921
11833	6977
11834	6720
11835	6512
11836	6037
11837	6094
11838	6041
11839	6080
11840	6038
11841	7007
11842	6656
11843	6655
11844	6857
11845	7357
11846	7788
11847	8380
11848	8203
11849	8415
11850	8620
11851	8924
11852	9060
11853	9206
11854	9591
11855	9758
11856	9718
11857	10231
11858	10440
11859	10658
11860	11194
11861	10509
11862	10520
11863	10644
11864	10095
11865	10183
11866	8229
11867	8999
11868	8070
11869	8126
11870	7776
11871	7552
11872	8251
11873	7583
11874	8396
11875	7764
11876	7669
11877	8013
11878	8141
11879	7770
11880	8762
11881	8992
11882	8954
11883	7497
11884	7383
11885	7526
11886	7714
11887	7699
11888	6608
11889	6126
11890	7078
11891	6817
11892	6779
11893	6724
11894	6346
11895	5926
11896	6001
11897	6182
11898	6781
11899	6712
11900	6632
11901	6554
11902	6718
11903	7037
11904	8269
11905	8300
11906	8328
11907	8536
11908	8605
11909	8658
11910	9236
11911	9167
11912	9316
11913	9574
11914	9824
11915	10121
11916	10386
11917	9983
11918	10264
11919	10025
11920	9710
11921	10219
11922	8133
11923	7715
11924	7758
11925	7933
11926	8058
11927	8030
11928	7894
11929	7650
11930	7578
11931	7888
11932	7884
11933	8098
11934	7989
11935	8713
11936	8733
11937	8756
11938	7358
11939	7946
11940	7183
11941	7674
11942	7549
11943	7332
11944	6941
11945	6375
11946	6518
11947	6263
11948	6162
11949	6072
11950	6280
11951	6753
11952	6447
11953	6757
11954	6827
11955	6778
11956	6652
11957	7060
11958	8455
11959	8290
11960	8413
11961	8561
11962	8676
11963	8868
11964	9312
11965	9411
11966	9576
11967	9550
11968	10048
11969	9971
11970	9849
11971	9455
11972	9026
11973	9427
11974	10287
11975	7282
11976	7715
11977	7148
11978	7255
11979	7985
11980	7936
11981	8027
11982	7520
11983	7840
11984	7866
11985	8445
11986	8892
11987	8852
11988	8539
11989	7494
11990	7674
11991	7830
11992	7583
11993	7752
11994	8118
11995	7408
11996	6946
11997	6683
11998	6587
11999	6794
12000	6779
12001	6580
12002	6487
12003	6556
12004	6760
12005	6827
12006	6631
12007	7804
12008	8201
12009	8364
12010	8304
12011	8442
12012	8810
12013	9098
12014	9174
12015	9432
12016	9565
12017	9709
12018	9192
12019	8797
12020	9102
12021	9063
12022	9577
12023	9023
12024	8758
12025	7487
12026	7405
12027	7070
12028	7294
12029	7023
12030	7922
12031	8385
12032	8978
12033	9426
12034	8610
12035	8524
12036	7587
12037	7702
12038	7771
12039	7488
12040	7489
12041	7725
12042	7496
12043	7223
12044	6949
12045	6871
12046	6613
12047	6517
12048	6701
12049	6742
12050	6782
12051	6833
12052	6804
12053	8338
12054	8145
12055	8276
12056	8478
12057	8746
12058	8865
12059	9013
12060	9205
12061	9325
12062	8566
12063	8661
12064	8712
12065	8955
12066	9048
12067	9720
12068	9072
12069	8268
12070	8015
12071	7355
12072	8020
12073	7930
12074	8849
12075	9357
12076	9176
12077	8743
12078	8471
12079	7296
12080	7781
12081	7496
12082	7774
12083	7441
12084	7624
12085	7283
12086	6966
12087	6823
12088	6594
12089	6582
12090	6576
12091	6575
12092	6679
12093	6582
12094	8002
12095	7783
12096	7987
12097	8026
12098	8313
12099	8369
12100	8787
12101	8683
12102	8194
12103	8387
12104	8715
12105	8579
12106	9098
12107	9053
12108	9376
12109	9061
12110	8558
12111	8540
12112	8911
12113	9554
12114	9194
12115	8872
12116	8662
12117	8393
12118	7569
12119	7662
12120	7445
12121	7452
12122	7419
12123	7159
12124	7062
12125	6786
12126	6697
12127	6579
12128	6781
12129	6841
12130	6719
12131	7194
12132	7796
12133	7923
12134	7926
12135	8082
12136	8182
12137	8555
12138	8511
12139	8186
12140	8485
12141	9515
12142	8496
12143	8855
12144	8699
12145	9342
12146	9067
12147	9006
12148	8740
12149	8775
12150	8759
12151	8486
12152	8350
12153	7600
12154	7720
12155	7386
12156	7441
12157	6911
12158	7000
12159	6931
12160	6817
12161	6638
12162	6674
12163	6658
12164	6952
12165	7892
12166	7827
12167	7734
12168	8183
12169	8061
12170	8532
12171	8110
12172	8134
12173	8279
12174	8500
12175	8669
12176	8659
12177	8699
12178	8670
12179	8517
12180	8714
12181	8288
12182	8515
12183	8332
12184	7552
12185	7454
12186	7359
12187	6889
12188	6520
12189	6676
12190	6804
12191	6700
12192	6876
12193	6966
12194	7587
12195	7836
12196	7725
12197	7891
12198	7959
12199	8804
12200	7791
12201	8218
12202	8528
12203	8409
12204	8433
12205	8597
12206	8182
12207	8294
12208	8211
12209	8333
12210	8257
12211	7485
12212	7393
12213	7209
12214	6913
12215	6909
12216	6901
12217	6688
12218	6922
12219	7276
12220	7930
12221	7726
12222	7770
12223	7880
12224	7745
12225	7801
12226	8192
12227	8363
12228	8076
12229	8235
12230	8213
12231	8370
12232	8159
12233	7901
12234	7336
12235	7203
12236	6919
12237	6861
12238	6736
12239	6706
12240	6863
12241	7926
12242	7765
12243	8106
12244	8384
12245	7815
12246	7745
12247	8112
12248	8040
12249	7854
12250	7928
12251	8023
12252	7927
12253	7034
12254	7052
12255	6651
12256	6908
12257	6824
12258	7995
12259	7704
12260	13487
12261	7731
12262	7756
12263	7942
12264	7839
12265	7823
12266	7785
12267	7769
12268	6968
12269	7021
12270	6811
12271	7650
12272	7643
12273	7546
12274	7698
12275	7879
12276	7644
12277	7820
12278	8623
12279	7021
12280	7600
12281	7779
12282	7725
12283	7777
12284	7818
12285	16552
12286	7667
12287	7657
